location,address,latitude,longitude
"Charlottesville, VA","Charlottesville, Virginia, United States",38.029306,-78.4766781
"America, IL","Illinois, United States",40.0796606,-89.4337288
"Bedford, MA","Bedford, Middlesex County, Massachusetts, 01730, United States",42.4917301,-71.2817947
"Valhermoso Springs, AL, USA","Valhermoso Springs, Morgan County, Alabama, 35775, United States",34.5012035,-86.6858295
"Bowie, MD, USA","Bowie, Prince George's County, Maryland, United States",38.9424464,-76.7301718
"Great Falls, VA, USA","Great Falls, Fairfax County, Virginia, 22066, United States",39.0115359,-77.28048280481225
"England, AR, USA","England, Lonoke County, Arkansas, United States",34.5442609,-91.9690285
"Los Gatos, CA, USA","Los Gatos, Santa Clara County, California, 95030, United States",37.226611,-121.9746797
"Cincinnati, OH, USA ","Cincinnati, Hamilton County, Ohio, United States",39.1014537,-84.5124602
"Hillsboro, OR, USA","Hillsboro, Washington County, Oregon, United States",45.5228939,-122.989827
"Bethesda, MD, USA","Bethesda, Montgomery County, Maryland, United States",38.98127255,-77.12335871396549
"Hanover, MD, USA","Hanover, Howard County, Maryland, 21076, United States",39.1928853,-76.7241371
"Silver Spring, MD, USA","Silver Spring, Montgomery County, Maryland, United States",38.9997621,-77.02403709829767
"Tennessee Ridge, TN, USA","Tennessee Ridge, Houston County, Tennessee, United States",36.32083,-87.75447302941177
"Wilmington, DE, USA","Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
"Culver City, CA, USA","Culver City, Los Angeles County, CAL Fire Contract Counties, California, United States",34.0211224,-118.396466
"Maryland, USA","Maryland, United States",39.5162401,-76.9382069
"La Jolla, CA, United States","La Jolla, San Diego, San Diego County, California, 92037, United States",32.8401623,-117.2740777
"Providence, RI, USA","Providence, Providence County, Rhode Island, United States",41.8239891,-71.4128343
"Long Beach, CA, USA","Long Beach, Los Angeles County, CAL Fire Contract Counties, California, United States",33.7690164,-118.191604
"Anchorage, AK, USA","Anchorage, Alaska, 99501, United States",61.2163129,-149.894852
"Juno Beach, FL, USA","Juno Beach, Palm Beach County, Florida, United States",26.8797819,-80.0533743
"Chesterfield, MO, USA","Chesterfield, Saint Louis County, Missouri, United States",38.661953,-90.5643258
"Ellicott City, MD, USA","Ellicott City, Howard County, Maryland, United States",39.275735850000004,-76.831741741596
"Redmond, WA, USA","Redmond, King County, Washington, United States",47.6694141,-122.1238767
"Harrisburg, PA, USA","Harrisburg, Dauphin County, Pennsylvania, United States",40.2663107,-76.8861122
"Minneapolis, MN, USA","Minneapolis, Hennepin County, Minnesota, United States",44.9772995,-93.2654692
"Santa Clara, CA, USA","Santa Clara County, CAL Fire Northern Region, California, United States",37.2333253,-121.6846349
"Hickory, NC, USA","Hickory, Catawba County, North Carolina, United States",35.7333312,-81.3442915
"Emory, TX, USA","Emory, Rains County, Texas, United States",32.874566,-95.7655183
"Duarte, CA, USA","Duarte, Los Angeles County, CAL Fire Contract Counties, California, 91010, United States",34.1394513,-117.9772873
"Princeton, NJ, USA","Princeton, Mercer County, New Jersey, United States",40.3492744,-74.6592958
"Erlanger, KY, USA","Erlanger, Kenton County, Kentucky, 41018, United States",39.0167275,-84.6007773
"Spring House, PA, USA","Spring House, Lower Gwynedd Township, Montgomery County, Pennsylvania, 19477, United States",40.1853862,-75.2276756
"Palatine, IL, USA","Palatine, Palatine Township, Cook County, Illinois, United States",42.1105779,-88.0336888
"Hendersonville, TN, USA","Hendersonville, Sumner County, Tennessee, United States",36.3049177,-86.621443
"Detroit, MI, USA ","Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
"DHS, VA, USA ","Sequoia/DHS, South Uhle Street, Penrose, Arlington, Arlington County, Virginia, 22211, United States",38.872676,-77.0830843
"New Jersey, USA","New Jersey, United States",40.0757384,-74.4041622
"Fort Worth, TX, USA","Fort Worth, Tarrant County, Texas, United States",32.753177,-97.3327459
"Estero, FL, USA","Estero, Lee County, Florida, 33928, United States",26.4381474,-81.8067537
"Sunnyvale, CA, USA","Sunnyvale, Santa Clara County, California, United States",37.3688301,-122.036349
"Portland, OR, USA","Portland, Multnomah County, Oregon, United States",45.5202471,-122.674194
"Frederick, MD, USA","Frederick, Frederick County, Maryland, United States",39.415779,-77.4127562
"Montpelier, VT, USA","Montpelier, Washington County, Vermont, 05602, United States",44.2602164,-72.575114
"Lowell, MA, USA","Lowell, Middlesex County, Massachusetts, United States",42.6414437,-71.3085329
"Gaithersburg, MD, USA","Gaithersburg, Montgomery County, Maryland, United States",39.1399187,-77.1929215
"Schiller Park, IL, USA","Schiller Park, Leyden Township, Cook County, Illinois, 60176, United States",41.9558637,-87.8708965
"Bloomington, MN, USA","Bloomington, Hennepin County, Minnesota, United States",44.8322405,-93.3204872
"Quantico, VA, USA","Quantico, Prince William County, Virginia, United States",38.5228755,-77.29018630447861
"Des Moines, IA, USA","Des Moines, Polk County, Iowa, United States",41.5910323,-93.6046655
"Grinnell, IA, USA","Grinnell, Poweshiek County, Iowa, 50112, United States",41.7430237,-92.7239637
"Linthicum Heights, MD, USA","Linthicum, Anne Arundel County, Maryland, 21090, United States",39.2039094,-76.6597094
"Naperville, IL, USA","Naperville, DuPage County, Illinois, United States",41.7728699,-88.1479278
"Pensacola, FL, USA","Pensacola, Escambia County, Florida, United States",30.421309,-87.2169149
"Richland, WA, USA","Richland, Benton County, Washington, United States",46.2804298,-119.275205
"Cassville, MO, USA","Cassville, Barry County, Missouri, 65625, United States",36.6770111,-93.868811
"Kalamazoo, MI, USA","Kalamazoo, Kalamazoo County, Michigan, United States",42.291707,-85.5872286
"Findlay, OH, USA","Findlay, Hancock County, Ohio, United States",41.0413873,-83.6503982
"Foster City, CA, USA","Foster City, San Mateo County, CAL Fire Northern Region, California, United States",37.5600336,-122.2688522
"California City, CA, USA","California City, Kern County, California, United States",35.125801,-117.9859038
"Morgantown, WV, USA","Morgantown, Monongalia County, West Virginia, United States",39.6296809,-79.9559437
"Lansing, MI, USA","Lansing, Ingham County, Michigan, United States",42.7337712,-84.5553805
"College Station, TX, USA","College Station, Brazos County, Texas, United States",30.5955289,-96.3071042
"Woonsocket, RI, USA","Woonsocket, Providence County, Rhode Island, 02895, United States",42.0028761,-71.5147839
"Danvers, MA, USA","Danvers, Essex County, Massachusetts, United States",42.566751,-70.9368313
"Buffalo, NY, USA","Buffalo, Erie County, New York, United States",42.8867166,-78.8783922
"Redmond, OR, USA","Redmond, Deschutes County, Oregon, United States",44.2726203,-121.1739212
"Raleigh, NC, USA","Raleigh, Wake County, North Carolina, United States",35.7803977,-78.6390989
"Massachusetts, USA ","Massachusetts, United States",42.3788774,-72.032366
"West Lafayette, IN, USA","West Lafayette, Tippecanoe County, Indiana, United States",40.4258686,-86.9080655
"Richardson, TX, USA ","Richardson, Dallas County, Texas, United States",32.9481789,-96.7297206
"Fort Bragg, NC, USA","Fort Bragg, Hoke County, North Carolina, United States",35.140311,-79.15414649804102
"Hartford, CT, USA","Hartford, Capitol Region COG, Connecticut, United States",41.764582,-72.6908547
"West Point, PA, USA","West Point, Cullman County, Alabama, United States",34.2387103,-86.9591727
"Spring, TX, USA","Spring, Harris County, Texas, 77373, United States",30.0798826,-95.4172549
"Plano, TX, USA ","Plano, Collin County, Texas, United States",33.0136764,-96.6925096
"Arlington, VA, USA ","Arlington County, Virginia, United States",38.8769326,-77.0893094
"Fort Meade, MD, USA","Fort Meade, Anne Arundel County, Maryland, 20755, United States",39.103197949999995,-76.74651732045955
"Los Altos, CA, USA","Los Altos, Santa Clara County, California, United States",37.3790629,-122.116578
"Wisconsin, USA","Wisconsin, United States",44.4308975,-89.6884637
"Plymouth Meeting, PA, USA","Plymouth Meeting, Whitemarsh Township, Montgomery County, Pennsylvania, 19444, United States",40.102332,-75.2743467
"Boston, MA, USA ","Boston, Suffolk County, Massachusetts, United States",42.3554334,-71.060511
"Justice, IL, USA","Justice, Lyons Township, Cook County, Illinois, 60458, United States",41.7456772,-87.8391876
"Waterloo, IA, USA","Waterloo, Black Hawk County, Iowa, United States",42.498275,-92.3328743
"Alameda, CA, USA ","Alameda County, CAL Fire Northern Region, California, United States",37.6090291,-121.899142
"Charlottesville, VA, USA","Charlottesville, Virginia, United States",38.029306,-78.4766781
"Denver City, TX, USA","Denver City, Yoakum County, Texas, 79323, United States",32.9679571,-102.8293851
"Milwaukee, WI, USA","Milwaukee, Milwaukee County, Wisconsin, United States",43.0349931,-87.922497
"Hayward, CA, USA","Hayward, Alameda County, CAL Fire Northern Region, California, United States",37.6688205,-122.080796
"Strongsville, OH, USA","Strongsville, Cuyahoga County, Ohio, United States",41.3144733,-81.83511
"Charleston, WV, USA","Charleston, Kanawha County, West Virginia, United States",38.3505995,-81.6332812
"Dearborn, MI, USA","Dearborn, Wayne County, Michigan, United States",42.3222599,-83.1763145
"Texas City, TX, USA","Texas City, Galveston County, Texas, United States",29.396013,-94.9175485
"North Chicago, IL, USA","North Chicago, Lake County, Illinois, United States",42.325578,-87.8411818
"Redwood City, CA, USA","Redwood City, San Mateo County, CAL Fire Northern Region, California, United States",37.4863239,-122.232523
"Centennial, CO, USA","Centennial, Arapahoe County, Colorado, 80121, United States",39.579155,-104.8769227
"Trenton, NJ, USA","Trenton, Mercer County, New Jersey, United States",40.2205944,-74.7597219
"Alpharetta, GA, USA","Alpharetta, Fulton County, Georgia, United States",34.0709576,-84.2747329
"Sugar Land, TX, USA","Sugar Land, Fort Bend County, Texas, United States",29.6196787,-95.6349463
"Itasca, IL, USA","Itasca, DuPage County, Illinois, 60143, United States",41.9751722,-88.0067509
"Detroit, MI, USA","Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
"Bolingbrook, IL, USA","Bolingbrook, Will County, Illinois, United States",41.7003302,-88.0717708
"Chattanooga, TN, USA","Chattanooga, Hamilton County, East Tennessee, Tennessee, United States",35.0457219,-85.3094883
"Clarksburg, WV, USA","Clarksburg, Harrison County, West Virginia, 26301, United States",39.2806451,-80.3445341
"Waterbury Village Historic District, VT, USA","Waterbury Village Historic District, Waterbury, Washington County, Vermont, 05676, United States",44.3378343,-72.7565067
"New York, NY, USA ","New York, United States",40.7127281,-74.0060152
"Joint Base Pearl Harbor-Hickam, HI, USA","Joint Base Pearl Harbor-Hickam, Waipahu, Honolulu County, Hawaii, 96853, United States",21.34072085,-157.94841664465193
"Tampa, FL, USA ","Tampa, Hillsborough County, Florida, United States",27.9477595,-82.458444
"Baton Rouge, LA, USA","Baton Rouge, East Baton Rouge Parish, Louisiana, United States",30.4507936,-91.1391153
"Tennessee, USA","Tennessee, United States",35.7730076,-86.2820081
"New Mexico, USA","New Mexico, United States",34.5708167,-105.993007
"Myrtle Point, OR, USA","Myrtle Point, Coos County, Oregon, United States",43.0635936,-124.1392815
"McLean, VA, United States","McLean, Fairfax County, Virginia, 22101, United States",38.9318369,-77.1671337963356
"Wauwatosa, WI, USA","Wauwatosa, Milwaukee County, Wisconsin, United States",43.0494122,-88.0079271
"Rockville, MD, USA ","Rockville, Montgomery County, Maryland, United States",39.0817985,-77.1516844
"Mesquite, TX, USA","Mesquite, Dallas County, Texas, United States",32.7666103,-96.599472
"Auburn Hills, MI, USA","Auburn Hills, Oakland County, Michigan, 48326, United States",42.6875323,-83.2341028
"San Francisco, CA, United States","San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
"Remote, OR, USA ","Remote, Coos County, Oregon, United States",43.0059455,-123.8925908
"Juneau, AK, USA","Juneau, Alaska, United States",58.3019496,-134.419734
"Englewood, CO, USA","Englewood, Arapahoe County, Colorado, 80110, United States",39.6482059,-104.9879641
"Cleveland, OH, USA","Cleveland, Cuyahoga County, Ohio, United States",41.4996574,-81.6936772
"Florida, USA","Florida, United States",27.7567667,-81.4639835
"Lake Mary, FL, USA","Lake Mary, Seminole County, Florida, 32746, United States",28.7562749,-81.322093
"Vienna, VA, USA","Vienna, Fairfax County, Virginia, 22180, United States",38.9013729,-77.2651762
"Douglasville, GA, USA","Douglasville, Douglas County, Georgia, 30133, United States",33.7514966,-84.7477136
"Narragansett, RI, USA ","Narragansett, South County, Rhode Island, 02882, United States",41.4501021,-71.4495005
"Arizona City, AZ, USA","Arizona City, Pinal County, Arizona, United States",32.748400000000004,-111.67590514853674
"Richland, WA, USA ","Richland, Benton County, Washington, United States",46.2804298,-119.275205
"Framingham, MA, USA","Framingham, Middlesex County, Massachusetts, United States",42.3095704,-71.4413097
"Fayetteville, NC, USA","Fayetteville, Cumberland County, North Carolina, United States",35.0525759,-78.878292
"Eden Prairie, MN, USA","Eden Prairie, Hennepin County, Minnesota, United States",44.8546856,-93.470786
"Hartford, CT, USA ","Hartford, Capitol Region COG, Connecticut, United States",41.764582,-72.6908547
"Los Angeles, CA, USA","Los Angeles, Los Angeles County, CAL Fire Contract Counties, California, United States",34.0536909,-118.242766
"Richmond, CA, United States","Richmond, Contra Costa County, CAL Fire Northern Region, California, United States",37.9357576,-122.347748
"Livermore, CA, USA","Livermore, Alameda County, CAL Fire Northern Region, California, 94550, United States",37.6820583,-121.768053
"Riverwoods, IL, USA","Riverwoods, Lake County, Illinois, United States",42.1676068,-87.8970986
"St. Louis, MO, USA ","St. Louis, Missouri, United States",38.6280278,-90.1910154
"Iowa, USA","Iowa, United States",41.9216734,-93.3122705
"Tempe, AZ, USA","Tempe, Maricopa County, Arizona, United States",33.4255117,-111.9400164
"Fremont, CA, USA","Fremont, Alameda County, CAL Fire Northern Region, California, United States",37.5482697,-121.988571
"Burnsville, NC, USA","Burnsville, Yancey County, North Carolina, United States",35.9172243,-82.2996695
"Green Bay, WI, USA","Green Bay, Brown County, Wisconsin, United States",44.5126379,-88.0125794
"Dover, DE, USA","Dover, Kent County, Delaware, United States",39.158168,-75.5243682
"Fresno, CA, United States","Fresno, Fresno County, California, United States",36.7295295,-119.70886126075588
"Santa Monica, CA, USA","Santa Monica, Los Angeles County, CAL Fire Contract Counties, California, United States",34.0194704,-118.491227
"San Antonio, TX, USA","San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405
"Salt Lake City, UT, USA","Salt Lake City, Salt Lake County, Utah, United States",40.7596198,-111.886797
"Homestead, FL, USA","Homestead, Miami-Dade County, Florida, United States",25.4718946,-80.4759905
"Salem, OR, USA","Salem, Marion County, Oregon, United States",44.9391565,-123.033121
"New York, USA","New York, United States",40.7127281,-74.0060152
"Virginia, USA","Virginia, United States",37.1232245,-78.4927721
"Glen Allen, VA, USA","Glen Allen, Henrico County, Virginia, United States",37.664879,-77.48712356574592
"Costa Mesa, CA, USA","Costa Mesa, Orange County, CAL Fire Contract Counties, California, United States",33.6633386,-117.903317
"Fort Valley, VA, USA","Fort Barnard Heights, Green Valley, Shirlington, Arlington, Arlington County, Virginia, 22206, United States",38.8465015,-77.0894226
"Tucker, GA, USA","Tucker, DeKalb County, Georgia, 30084, United States",33.85162905,-84.22374316732959
"St. Petersburg, FL, USA","Saint Petersburg, Pinellas County, Florida, United States",27.7703796,-82.6695085
"Garland, TX, USA","Garland, Dallas County, Texas, United States",32.912624,-96.6388833
"Dale City, VA, USA","Dale City, Prince William County, Virginia, United States",38.646283,-77.34348425252524
"Aurora, CO, USA","Aurora, Aurora Township, Kane County, Illinois, United States",41.7571701,-88.3147539
"Parsippany-Troy Hills, NJ, USA","Parsippany-Troy Hills, Morris County, New Jersey, United States",40.8646542,-74.4157768
"Chagrin Falls, OH, USA","Chagrin Falls, Cuyahoga County, Ohio, United States",41.436589,-81.3855058
"Blue Bell, PA, USA","Blue Bell, Whitpain Township, Montgomery County, Pennsylvania, 19422, United States",40.152331,-75.266289
"Augusta, GA, USA","Augusta, Richmond County, Georgia, United States",33.4709714,-81.9748429
"Ampthill, VA, USA","Ampthill Road, Westhampton, Richmond, Virginia, 23226, United States",37.5643196,-77.5161182
"Fort Knox, KY, USA","Fort Knox, Hardin County, Kentucky, 40121, United States",37.897655150000006,-85.90385212370151
"Hyattsville, MD, USA","Hyattsville, Prince George's County, Maryland, 20782, United States",38.9529442,-76.9408647
"Minneota, MN, USA","Minneota, Lyon County, Minnesota, 56264, United States",44.55885,-95.985586
"Armonk, NY, USA","Armonk, Town of North Castle, Westchester County, New York, 10504, United States",41.1264847,-73.7139777
"Hapeville, GA, USA","Hapeville, Fulton County, Georgia, 30394, United States",33.660109,-84.4102046
"Farmington, AR, USA","Farmington, Washington County, Arkansas, 72730, United States",36.0420248,-94.2471515
"Annapolis, MD, USA","Annapolis, Anne Arundel County, Maryland, United States",38.9786401,-76.492786
"Calumet City, IL, USA","Calumet City, Thornton Township, Cook County, Illinois, 60409, United States",41.616016,-87.5295837
"South Hempstead, NY, USA","South Hempstead, Town of Hempstead, Nassau County, New York, 11571, United States",40.68134,-73.623334
"Warners, NY, USA","Warners, Town of Van Buren, Onondaga County, New York, 13164, United States",43.0853445,-76.3290977
"Columbus, OH, USA","Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
"Orange, CT, USA","Orange, South Central COG, Connecticut, 06477, United States",41.2784304,-73.0256609
"Cincinnati, OH, USA","Cincinnati, Hamilton County, Ohio, United States",39.1014537,-84.5124602
"Milano, TX, USA","Milano, Milam County, Texas, United States",30.7106407,-96.864745
"Manhattan, KS, USA","Manhattan, Kansas, United States",39.1836082,-96.5716694
"Palmer, AK, USA","Palmer, Matanuska-Susitna, Alaska, 99645, United States",61.5995703,-149.11109
"Plymouth, MN, USA","Plymouth, Hennepin County, Minnesota, United States",45.0065149,-93.46651
"Portland, ME, USA","Portland, Cumberland County, Maine, United States",43.6610277,-70.2548596
"Morris Plains, NJ, USA","Morris Plains, Morris County, New Jersey, United States",40.8364845,-74.47818854051508
"Columbus, IN, USA","Columbus, Bartholomew County, Indiana, United States",39.2014405,-85.9213796
"Burlingame, CA, USA ","Burlingame, San Mateo County, CAL Fire Northern Region, California, United States",37.5780965,-122.3473099
"Wichita, KS, USA","Wichita, Sedgwick County, Kansas, United States",37.6922361,-97.3375448
"Emeryville, CA, USA","Emeryville, Alameda County, CAL Fire Northern Region, California, 94608, United States",37.8314089,-122.2865266
"Headland, AL, USA","Headland, Henry County, Alabama, 36345, United States",31.351284,-85.3421559
"Atlanta, GA, USA ","Atlanta, Fulton County, Georgia, United States",33.7489924,-84.3902644
"Seattle, WA, United States","Seattle, King County, Washington, United States",47.6038321,-122.330062
"Reston, VA, United States","Reston, Fairfax County, Virginia, United States",38.955696,-77.34188283719988
"Springdale, SC, USA","Springdale, Lancaster County, South Carolina, 29721, United States",34.6885865,-80.78273872379778
"Montgomery, AL, USA","Montgomery, Montgomery County, Alabama, United States",32.3669656,-86.3006485
"North Wales, PA, USA ","North Wales, Montgomery County, Pennsylvania, United States",40.2109404,-75.2782317
"Indianapolis, IN, USA","Indianapolis, Marion County, Indiana, United States",39.7683331,-86.1583502
"Texas, USA ","Texas, United States",31.2638905,-98.5456116
"Madison, WI, USA","Madison, Dane County, Wisconsin, United States",43.074761,-89.3837613
"Provo, UT, USA","Provo, Utah County, Utah, United States",40.2337289,-111.6587085
"Pennsylvania, USA","Pennsylvania, United States",40.9699889,-77.7278831
"Woodbury, MN, USA","Woodbury, Washington County, Minnesota, United States",44.919896,-92.9339449
"St Paul, MN, USA","Saint Paul, Ramsey County, Minnesota, United States",44.9497487,-93.0931028
"Blacksburg, VA, USA","Blacksburg, Montgomery County, Virginia, United States",37.2296566,-80.4136767
"Fargo, ND, USA","Fargo, Cass County, North Dakota, United States",46.877229,-96.789821
"Ann Arbor, MI, USA","Ann Arbor, Washtenaw County, Michigan, United States",42.2681569,-83.7312291
"Boulder, CO, USA ","Boulder, Boulder County, Colorado, United States",40.0154155,-105.270241
"Ames, IA, USA","Ames, Story County, Iowa, United States",42.0267567,-93.6170448
"Chapel Hill, NC, USA","Chapel Hill, Orange County, North Carolina, United States",35.9131542,-79.05578
"Marietta, GA, USA","Marietta, Cobb County, Georgia, United States",33.9528472,-84.5496148
"Carrollton, TX, United States","Carrollton, Dallas County, Texas, United States",32.9537349,-96.8902816
"New Albany, OH, USA","New Albany, Plain Township, Franklin County, Ohio, 43054, United States",40.0811745,-82.8087864
"Frisco, TX, USA","Frisco, Collin County, Texas, United States",33.1506744,-96.8236116
"Titusville, PA, USA","Titusville, Crawford County, Pennsylvania, United States",41.624468,-79.669652
